ID,Stop Name,Latitude,Longitude
178319090,South Bridge,55.949089,-3.187167
178324877,South Bridge,55.94936,-3.187255
175438758,Duddingston Mills,55.945908,-3.135864
175547870,Paisley Drive,55.94775,-3.137711
175676764,Northfield Crescent,55.9496,-3.139911
175744738,Ulster Drive,55.950703,-3.141064
176017015,Willowbrae Gardens,55.952915,-3.145806
176105761,Abercorn Road,55.953663,-3.14735
174931706,Duddingston Road,55.947979,-3.126685
175015219,Figgate Park,55.949905,-3.12807
175201330,Mountcastle Gardens,55.951538,-3.131305
175386650,Mountcastle Grove,55.952076,-3.134587
175513419,Northfield Farm Avenue,55.948414,-3.137058
175500503,Northfield Square,55.950771,-3.136695
175587147,Northfield Road,55.952778,-3.138131
175740443,Royal High Primary,55.955036,-3.140744
174336315,Portobello Town Hall,55.953548,-3.115733
174323178,Portobello Town Hall,55.953426,-3.115505
174459892,Bridge Street,55.954868,-3.117868
174613735,King's Road,55.95631,-3.120537
174912095,Goff Avenue,55.957241,-3.125817
175016874,Telferton,55.957035,-3.127701
175226230,Parker Road,55.956577,-3.131468
175414790,Moira Terrace,55.956287,-3.134854
174876420,Portobello Road,55.957661,-3.125156
175005734,Bryce Avenue,55.959789,-3.127348
175239511,Vandaleur Avenue,55.960693,-3.131475
175468823,Christiemillar Avenue,55.960278,-3.135596
175628410,Piershill Cemetery,55.956726,-3.138647
175599634,Craigentinny Avenue,55.958576,-3.138029
175563954,Craigentinny Crossroads,55.960117,-3.137305
175717915,Loganlea Road,55.960068,-3.140059
175850036,Loaning Road,55.960709,-3.142384
176007058,Restalrig Drive,55.962238,-3.145104
176238880,Findlay Avenue,55.962353,-3.14924
176484919,Lochend Drive,55.961315,-3.153695
176553742,Lochend Quadrant,55.960159,-3.15499
176670647,Lochend Gardens,55.959682,-3.157106
176763213,Lochend Castle Barns,55.961403,-3.158663
176039789,Seafield Street,55.969246,-3.145295
176110380,Seafield Cemetery,55.969944,-3.146517
176416846,Seafield Place,55.970451,-3.151964
176621930,Claremont Park,55.970028,-3.155652
175628757,Piershill Cemetery,55.955856,-3.138702
175964409,Piershill Square East,55.955029,-3.144747
176128401,Piershill Square West,55.955025,-3.147678
176392210,Meadowbank House,55.95509,-3.152389
176630367,Meadowbank Stadium,55.955608,-3.156616
176908167,Wishaw Terrace,55.956345,-3.161539
177050683,Marionville Road,55.956715,-3.164065
176397321,Restalrig Gardens,55.961185,-3.152137
176324032,Marionville Drive,55.959362,-3.15093
176563211,Marionville Avenue,55.959152,-3.155216
176734161,Marionville Park,55.957981,-3.158337
176833805,Dalgety Avenue,55.957462,-3.160147
177259144,Abbeyhill,55.957199,-3.167763
176483960,Sleigh Drive,55.962608,-3.153605
176548157,Lochend Avenue,55.964207,-3.154662
176638267,Restalrig Circus,55.96616,-3.156162
176763260,Ryehill Terrace,55.967903,-3.158297
176566840,Lochend Avenue,55.963619,-3.155029
176723167,Hawkhill,55.962757,-3.157871
176917259,Summerfield Place,55.969719,-3.160946
177104388,Somerset Place,55.969284,-3.164314
176896702,Lochend Park,55.963428,-3.160934
177013128,Hermitage Park Grove,55.964886,-3.162932
177092288,Woodville Terrace,55.966415,-3.16426
177224304,Burns Street,55.968498,-3.166501
176962502,Links Gardens,55.971283,-3.161666
177333906,Duke Street,55.96928,-3.168415
177438218,Academy Street,55.97007,-3.170234
177326847,Academy Park,55.968006,-3.168361
177398933,St Clair Avenue,55.96624,-3.169749
177433266,Dalmeny Street,55.964077,-3.170485
177457988,Brunswick Road,55.961231,-3.171088
177481433,Montgomery Street,55.958672,-3.171652
177573631,Brunton Place,55.957554,-3.173363
177754271,Wellington Street,55.957645,-3.176586
177952740,Brunswick Street,55.957729,-3.180128
178113515,Leopold Place (Stop EC),55.957802,-3.182997
177529754,Calton Terrace Brae,55.955894,-3.172673
177892915,Regent Terrace,55.953362,-3.179307
178136557,St Andrew's House,55.953896,-3.183631
178317623,Waterloo Place (Stop ZH),55.95372,-3.186877
178337955,Waterloo Place (Stop ZJ),55.953674,-3.187243
177522177,Abbeymount,55.957104,-3.172469
177478644,Brae House,55.955887,-3.17176
177579412,Abbeyhill Crescent,55.953945,-3.173671
177721262,Scottish Parliament,55.952168,-3.176307
177904925,Canongate Kirk,55.95142,-3.179632
178075749,New Street,55.950806,-3.18272
178247277,Museum of Childhood,55.950344,-3.185812
177589463,Kirkgate Centre,55.971115,-3.172877
177540536,Foot of the Walk,55.970089,-3.172061
177718577,Balfour Street,55.966141,-3.175466
177291333,Bernard Street,55.975471,-3.167304
177589129,Sandport Street,55.976761,-3.172551
177776616,Victoria Quay,55.977314,-3.175869
177966126,Commercial Street,55.977921,-3.17922
177508304,The Shore,55.975086,-3.171202
177590334,Parliament Street,55.973877,-3.172736
177592452,St Anthony Street,55.971916,-3.172885
177696185,Junction Place,55.972221,-3.174721
177784414,Cables Wynd,55.973213,-3.176241
177911751,Mill Lane,55.974674,-3.178433
177766731,Swanfield,55.972157,-3.175985
177932961,Stanwell Street,55.97094,-3.179024
178041827,Anderson Place,55.970272,-3.181007
178034887,Leith Theatre,55.975094,-3.180609
178173884,South Fort Street,55.974728,-3.183113
178312828,Dudley Avenue South,55.974346,-3.185617
177989642,Prince Regent Street,55.976673,-3.179711
178022417,Ocean Drive,55.97897,-3.180166
177911149,Ocean Terminal (Stop OA),55.980068,-3.178116
177886557,Ocean Terminal (Stop OB),55.980362,-3.17766
178147975,North Leith Sands,55.9786,-3.18243
178563633,Annfield,55.979939,-3.189779
178829405,Fishmarket Square,55.980721,-3.194482
178981006,Pier Place,55.98053,-3.197201
178011021,Dryden Street,55.965813,-3.18071
178134424,Pilrig Gardens,55.967571,-3.182815
178206051,Bonnington Toll,55.968464,-3.184044
178346354,Elizafield,55.970024,-3.186462
178437902,Graham Street,55.972599,-3.187951
178261006,Bonnington Toll,55.968708,-3.185012
178364611,Redbraes Place,55.967709,-3.18692
178484941,Broughton Primary,55.965919,-3.189172
178650911,Beaverhall Road,55.964298,-3.19223
178750371,Logie Green Road,55.963741,-3.194039
177821019,Pilrig Street,55.963982,-3.177419
177955674,Shrubhill,55.961819,-3.179948
178109581,Hopetoun Crescent,55.962315,-3.18267
178299476,McDonald Street,55.964287,-3.185951
178154936,Elm Row (Stop EA),55.958755,-3.183683
178169295,Elm Row (Stop EB),55.958572,-3.18395
178315535,Leith Street (Stop JA),55.955681,-3.186728
178318981,Leith Street (Stop JB),55.955463,-3.186802
178418018,Broughton Street (Stop YK),55.957199,-3.188473
178598872,Mansfield Place,55.959724,-3.191561
178689288,Bellevue Crescent,55.960613,-3.193126
178867023,Rodney Street,55.96212,-3.196216
178545557,Ferry Road,55.97443,-3.18977
178630527,Victoria Park,55.975658,-3.191218
178750703,Dudley Crescent,55.977848,-3.19324
178907487,Stanley Road,55.97781,-3.196043
179019454,Craighall Road,55.979599,-3.197941
179371772,Starbank Road,55.979908,-3.204217
179629429,Victoria Square,55.980129,-3.208807
179785085,St Columbas Hospice,55.9804,-3.211572
180040301,Wardie Steps,55.980122,-3.216147
180290375,Granton Breakwater,55.980247,-3.220607
178555498,Newhaven Road,55.973721,-3.189988
178753017,Craighall Road,55.973209,-3.193546
179041533,Warriston Crematorium,55.972431,-3.198745
179341584,Bangholm Place,55.971622,-3.204152
179387062,Bangholm Avenue,55.971928,-3.204947
179440542,Denham Green Avenue,55.973141,-3.205833
179519225,Caithness Place,55.974899,-3.207138
179590800,Lomond Road,55.976307,-3.208336
179467052,Goldenacre,55.971249,-3.206415
178359611,York Place (Stop YB),55.956448,-3.187472
178523905,Princes Street (Stop PP),55.95303,-3.190603
178535388,Princes Street (Stop PQ),55.952999,-3.19081
178749692,North St David Street (Stop YC),55.955032,-3.194524
178844833,George Street (Stop GN),55.953602,-3.196306
178785599,George Street (Stop GM),55.953766,-3.195238
178723960,Princes Street (Stop PR),55.952354,-3.194217
178761119,Princes Street (Stop PS),55.952251,-3.194887
178802485,Princes Street (Stop PT),55.952099,-3.195635
178083113,Buccleuch Terrace,55.941326,-3.183391
178210820,Chapel Street,55.943993,-3.185522
178238097,Surgeons' Hall,55.945724,-3.185911
178405919,Bristo Square,55.945965,-3.188897
178530743,Forrest Road,55.946213,-3.191114
178473233,National Museum of Scotland,55.947266,-3.190026
178601971,Victoria Street,55.948494,-3.192257
178858459,The Mound (Stop MB),55.951283,-3.196682
178997851,Abercromby Place,55.956291,-3.198887
178934911,Thistle Street (Stop GQ),55.954422,-3.197869
178892292,Hanover Street (Stop GP),55.953045,-3.197186
178962276,George Street (Stop GR),55.953251,-3.198425
179013452,George Street (Stop GS),55.953087,-3.199349
179040123,Frederick Street (Stop GT),55.951962,-3.19989
179105253,Princes Street (Stop PU),55.951176,-3.201099
179139570,Princes Street (Stop PV),55.951042,-3.20172
179156320,Princes Street (Stop PX),55.950996,-3.202022
179240096,Princes Street (Stop PY),55.950722,-3.203535
179288583,Princes Street (Stop PZ),55.950558,-3.204411
178595494,Lauriston Place,55.945168,-3.192331
178739951,Lauriston Building,55.944855,-3.194931
178921673,Chalmers Street,55.944824,-3.198181
179411652,Lothian Road (Stop XD),55.949539,-3.206669
179405590,Lothian Road (Stop XE),55.949219,-3.206579
179451355,The Exchange (Stop XG),55.947788,-3.207479
179355758,Usher Hall (Stop XF),55.947113,-3.205809
179314830,Bread Street,55.945358,-3.205178
179214907,Home Street (Stop 1),55.942894,-3.203533
179207364,Home Street (Stop 2),55.942635,-3.203413
179272752,Lochrin Buildings,55.941742,-3.204633
179557190,Leamington Terrace,55.940758,-3.209774
179716080,Viewforth,55.939388,-3.212693
179859557,Merchiston Park,55.938168,-3.215328
180008191,Polwarth Crescent,55.936901,-3.218058
180147276,Polwarth Park,55.936058,-3.220593
180288094,Polwarth Parish Church,55.933949,-3.223232
179199277,Leven Street,55.941368,-3.203341
179266679,Whitehouse Loan,55.939236,-3.204668
179452377,Bruntsfield Place,55.936405,-3.20815
179551879,Holy Corner,55.934799,-3.210021
179123842,Brougham Street,55.943142,-3.201891
178551735,Roseneath Street,55.938084,-3.191953
178723498,Warrender Park Terrace,55.93932,-3.194953
178699409,Warrender Park Road,55.937698,-3.194615
178684202,Spottiswoode Road,55.93679,-3.194395
178659590,Thirlestane Road,55.935249,-3.194043
178726580,Mount Grange,55.93449,-3.195284
178940256,Whitehouse Loan,55.93388,-3.199139
179223564,Greenhill Gardens,55.933235,-3.204241
179312394,Clinton Road,55.932365,-3.205879
179533710,Churchhill,55.931683,-3.209875
179496918,Springvalley Gardens,55.928776,-3.209384
179480969,Morningside Station,55.925549,-3.209284
178636343,Beaufort Road,55.934345,-3.193679
178580451,Monkwood Court,55.932449,-3.192788
178321065,South Oswald Road,55.928844,-3.188356
178216716,Blackford Avenue,55.926918,-3.1866
178228836,Maurice Place,55.926281,-3.186853
178506059,Oswald Road,55.926052,-3.191823
178722625,Blackford Pond,55.926041,-3.195696
179006262,Midmar Avenue,55.925301,-3.20081
179202497,Braid Avenue,55.924618,-3.204358
179410028,Cluny Gardens,55.924599,-3.20807
179569180,Morningside Drive,55.924213,-3.210938
179773049,Dalhousie Terrace,55.922916,-3.214658
179905423,St Fillans Terrace,55.922535,-3.217047
180137340,St Clair Terrace,55.922207,-3.221213
180144820,Craiglea Drive,55.920658,-3.221436
180145403,Greenbank Drive,55.919155,-3.221533
180260146,Ashy Path,55.916691,-3.223727
180538257,Greenbank Village,55.916668,-3.228702
179564755,Comiston Gardens,55.922417,-3.210962
179611343,South Morningside Primary School,55.920799,-3.211888
179684667,Braid Burn,55.919167,-3.213293
179855356,Greenbank Loan,55.917679,-3.216431
179866392,Greenbank Park,55.915043,-3.21678
179925093,Greenbank Row,55.913181,-3.217937
179958219,Braidburn Valley,55.911747,-3.218612
180047158,Oxgangs Crescent,55.910561,-3.220271
180182001,Oxgangs Green,55.908909,-3.222778
180364348,Oxgangs Place,55.907635,-3.226113
176858241,Kaimes Crossroads,55.899975,-3.163834
177217353,Mortonhall Park Gardens,55.899555,-3.170282
177372534,Mortonhall Park Avenue,55.899662,-3.173052
178366994,Marie Curie Hospice,55.898998,-3.19088
178555922,Margaret Rose Avenue,55.898872,-3.194267
178739378,Winton Drive,55.899273,-3.197526
178968803,Frogston Avenue,55.900482,-3.201561
179667197,Braid Hills Hotel,55.917454,-3.213079
179676386,Riselaw Road,55.915337,-3.213365
179671152,Comiston Springs Avenue,55.912838,-3.213415
179587778,Comiston Rise,55.911182,-3.212019
179458307,Pentland View,55.909237,-3.209815
179359620,Buckstone Road,55.906464,-3.208209
179220974,Caiystane Crescent,55.903378,-3.205906
179158459,Fairmilehead Crossroads,55.902309,-3.204849
179096508,Swanston Avenue,55.899357,-3.20391
179074322,Swanston Drive,55.897579,-3.203615
179220044,Fairmilehead Crossroads,55.901745,-3.205983
179386317,Fairmile Avenue,55.9021,-3.208937
179634867,Caiystane View,55.902103,-3.213383
179899615,Swanston Road,55.902119,-3.218118
180058916,New Swanston,55.902512,-3.220945
179113405,Hill Street (Stop GU),55.953915,-3.201088
179177082,Howe Street,55.95575,-3.202121
179565617,Queensferry Street (Stop QE),55.9506,-3.20936
179543288,Queensferry Street (Stop QD),55.950424,-3.208971
179714831,Drumsheugh Place (Stop QF),55.951591,-3.21197
178805359,Drummond Place,55.959057,-3.195289
179298509,Royal Circus,55.956921,-3.204224
179477206,Kerr Street,55.957348,-3.207393
179059982,Great King Street,55.958168,-3.19989
179105069,Fettes Row,55.959492,-3.20062
178981690,Logan Street,55.961193,-3.198318
179093677,Eyre Terrace,55.960636,-3.200351
179163136,Airlie Place,55.961269,-3.201556
179110019,Brandon Terrace,55.962315,-3.200547
179141060,Inverleith Terrace,55.963341,-3.201043
179284943,Royal Botanic Garden,55.96542,-3.203495
179374827,Warriston Drive,55.966923,-3.205015
179451503,Warriston Gardens,55.968285,-3.206307
179527094,Goldenacre Terrace,55.969604,-3.207582
179586681,St James Church,55.970592,-3.20859
179774857,Wardie Road,55.970924,-3.211933
180039579,Arboretum Road,55.970413,-3.216692
180153307,Boswall Drive,55.970203,-3.218736
180466974,East Fettes Avenue,55.969616,-3.224374
180649160,West Winnelstrae,55.969288,-3.227648
180860499,Pilton Drive,55.968872,-3.231448
181048053,Crewe Toll,55.968544,-3.234818
179915672,Rosebank Grove,55.971287,-3.214428
179955116,Fraser Avenue,55.973267,-3.215019
180002921,Boswall Green,55.97567,-3.215735
180040963,Grierson Avenue,55.977543,-3.216307
180261022,Wardie Crescent,55.976521,-3.220297
180526437,Pilton Crescent,55.975784,-3.225081
180642512,Granton Primary School,55.975674,-3.227161
180469655,Granton Terrace,55.978607,-3.223904
180697470,Granton Crescent,55.978775,-3.227964
180830960,Wardieburn Road,55.978561,-3.230361
180939349,Royston Mains Gardens,55.975483,-3.232475
181094263,Crewe Bank,55.97525,-3.235256
180589451,Granton Square,55.980499,-3.225935
180783003,Granton Park Avenue,55.980629,-3.229385
180831088,Pilton Drive North,55.976608,-3.230476
180956218,Royston Mains Road,55.978485,-3.232603
181152987,Royston Mains Street,55.977829,-3.236156
181283055,Caroline Park Grove,55.977303,-3.23851
179245966,Perth Street,55.960258,-3.203094
179356543,Edinburgh Academy,55.959961,-3.205087
179513227,Hamilton Place,55.958477,-3.207972
179710084,Raeburn Place,55.958946,-3.211463
179950308,Dean Park Street,55.959309,-3.215735
180230615,Learmonth Grove,55.959259,-3.220747
180411151,Flora Stevenson School,55.958794,-3.224
179720330,Carlton Street,55.957397,-3.211735
179882553,Ann Street,55.956684,-3.214675
179964814,Comely Bank Avenue,55.955746,-3.216199
179921296,Dean Bridge,55.954376,-3.2155
180144507,Learmonth Terrace,55.955109,-3.219447
180485920,Flora Stevenson School,55.95779,-3.225394
180664728,Comely Bank Cemetery,55.960033,-3.22846
180809448,Western General,55.961906,-3.230938
180984638,Western General Hospital,55.96323,-3.233992
180894603,West Woods,55.963337,-3.232377
180969189,North Werber Park,55.964977,-3.233615
181035713,Crewe Toll,55.966442,-3.234719
181160256,Crewe Toll,55.969456,-3.23677
181201036,Crewe Road Gardens,55.970798,-3.237421
181256172,Crewe Road West,55.972839,-3.238288
181295647,Boswall Parkway,55.975159,-3.238859
181327706,Royston Mains Crescent,55.976727,-3.239341
181527027,Granton Mains East,55.976585,-3.24291
181733609,Edinburgh College,55.976456,-3.246608
181913875,Waterfront Gait,55.976273,-3.249839
182091996,Pennywell Cottages,55.975311,-3.253077
181199882,Crewe Toll,55.968246,-3.237548
181439042,Ferry Road Drive,55.967834,-3.241845
181705649,Drylaw Police Station,55.967361,-3.246636
181179074,Telford Grove,55.967316,-3.23723
181201304,Telford Place,55.966213,-3.237691
181255212,Telford Gardens,55.963383,-3.238818
181396063,Telford Drive,55.961792,-3.241427
181562754,Groathill Road South,55.961079,-3.244447
181770496,Drylaw Avenue,55.96067,-3.248183
182006455,Forthview Terrace,55.960541,-3.252407
182164802,Whitehall Court,55.960655,-3.25523
180723417,Orchard Place,55.957794,-3.229638
180906143,Craigleith Hill Crescent,55.95723,-3.232936
181166750,Craigleith Hill,55.956474,-3.237637
180418521,Stewart's Melville,55.954884,-3.224357
180664746,Queensferry Terrace,55.954666,-3.22877
181056491,Orchard Road,55.954685,-3.23577
181240328,Craigleith Drive,55.955246,-3.239023
181491116,Craigleith Road,55.95628,-3.243445
179819972,Drumsheugh Gardens,55.950932,-3.213887
179941972,Chester Street,55.949879,-3.216128
181551484,Blinkbonny Terrace,55.955639,-3.244561
181523099,Craigleith Avenue South,55.95303,-3.244205
181508903,Craigleith Crescent,55.950741,-3.244084
181683534,Craigleith Rise,55.950554,-3.247216
181828595,Mary Erskine School,55.950359,-3.24982
181699085,Campbell Avenue,55.948124,-3.247635
181721656,Kinellen Road,55.946564,-3.248129
181861027,Gaurdians Wood,55.946136,-3.250645
181800332,Maidencraig Crescent,55.957176,-3.248919
182018350,St Columba's Church,55.958641,-3.25273
182124295,Columba Avenue,55.959385,-3.25458
182236628,Telford Road,55.960148,-3.256543
182542092,Blackhall Library,55.961342,-3.261932
182669058,House O'Hill Crescent,55.962162,-3.264153
182720977,Corbiehill Avenue,55.963203,-3.26502
182905917,Vivian Terrace,55.964653,-3.26824
181734808,Wester Drylaw Row,55.961243,-3.247512
181788319,Drylaw School,55.96278,-3.248379
181865787,Drylaw Parish Church,55.964989,-3.249635
181854692,Craigroyston Health Centre,55.967758,-3.249276
181938838,Muirhouse Avenue,55.969505,-3.250678
182041886,Muirhouse Hub,55.971607,-3.252397
182109264,Pennywell Grove,55.972343,-3.253558
182417723,Muirhouse Loan,55.971981,-3.25909
182516308,Martello Court,55.972141,-3.260842
182114713,Craigroyston Community High School,55.973949,-3.253562
182120112,Craigroyston Community High School,55.974129,-3.253648
182206871,Salveson Gardens,55.974438,-3.25518
182452747,Salvesen Crescent,55.973934,-3.259602
182660395,Muirhouse View,55.973312,-3.263348
182881263,Muirhouse Gardens,55.97266,-3.267332
183080070,Silverknowes Place,55.972076,-3.270918
182055115,Groathill Road North,55.966606,-3.252924
182208820,Muirhouse Green,55.966148,-3.255697
182514357,Silverknowes Neuk,55.965759,-3.261179
182768962,Silverknowes Road East,55.966278,-3.265698
182896882,Silverknowes Midway,55.966923,-3.267946
182994159,Silverknowes Crescent,55.968243,-3.269607
183050306,Silverknowes Court,55.96941,-3.270542
183195082,Lauriston Farm Road,55.972466,-3.27295
182885628,Silverknowes Road South,55.965603,-3.267822
183054325,Corbiehill Road,55.965454,-3.270845
183184047,Main Street,55.965401,-3.273166
183372382,Barnton Avenue,55.966805,-3.276449
183504441,Barnton Park,55.968437,-3.278713
183658325,Barnton Gardens,55.970287,-3.281354
184502764,Gamekeeper's Road,55.973518,-3.296251
184651482,Cramond Place,55.975044,-3.298818
184715734,Cramond Glebe Road,55.97533,-3.299949
184943031,Fair-A-Far Cottages,55.973156,-3.304138
185055950,Fair-A-Far Shot,55.971588,-3.306248
185109641,Cramond Regis,55.9688,-3.307372
185116235,Templar's Cramond,55.966614,-3.307619
185066495,Braehead Grove,55.963081,-3.306939
185008992,Barnton Grove,55.961498,-3.306005
183198718,Quality Street,55.963711,-3.273527
182720896,Marchfield Terrace,55.961773,-3.265102
182863987,Marchfield Park,55.962063,-3.267642
182999647,Marchfield Park Lane,55.962288,-3.270053
183311349,Hillpark Steps,55.962593,-3.275605
183672665,Queensferry Road,55.961372,-3.282133
183519497,Clermiston Road North,55.958607,-3.279558
183788391,Clermiston Drive,55.961746,-3.284179
184133610,Parkgrove Street,55.961063,-3.290388
184359665,Parkgrove Road,55.960579,-3.294456
184669197,Drum Brae North,55.960278,-3.300005
184855037,Barnton Junction,55.960514,-3.303312
185157600,Cammo Crescent,55.960949,-3.308693
185484300,Braehead Avenue,55.96257,-3.314435
185700269,Cramond Bridge,55.965305,-3.318132
185899522,Craigiehall,55.96809,-3.321527
186354905,Burnshot Flyover,55.971645,-3.329452
187424547,Barnbougle Gate Lodge,55.980061,-3.348059
188278225,Easter Dalmeny,55.984184,-3.363061
188850490,Village Hall,55.982307,-3.373396
189031479,Bankhead Cottages,55.986435,-3.37638
189347210,Railway Station,55.98674,-3.382001
189663947,Ashburnham Road,55.987225,-3.387629
189848407,Queen Margaret Drive,55.987484,-3.390908
190136044,Burgess Road,55.987064,-3.396071
190276850,Queensferry Police Station,55.990688,-3.398366
190229805,The Loan,55.990124,-3.39756
190167478,Viewforth Place,55.986412,-3.396672
190136143,Lovers Lane,55.984604,-3.396222
190027468,Moubray Grove,55.982754,-3.394393
189827507,Atheling Grove,55.982113,-3.39086
189632160,Provost Milne Grove,55.982502,-3.387347
189505432,Sommerville Gardens,55.982788,-3.385066
178759158,Grassmarket,55.947487,-3.195124
178946371,West Port,55.946564,-3.198523
179118250,Lauriston Street,55.945816,-3.201638
179249329,East Fountainbridge,55.945152,-3.204019
179475251,Port Hamilton,55.943378,-3.208159
179710409,Gilmore Park,55.942394,-3.212419
179849910,Morrison Crescent,55.943432,-3.214853
179899738,Fountain Park,55.9412,-3.215872
180073708,Fountain Park,55.94125,-3.218979
180069906,Dundee Terrace,55.940121,-3.218976
179481209,Morrison Street (Stop XL),55.945671,-3.208134
179722379,Grove Street (Stop XM),55.946068,-3.212422
179533715,Shandwick Place (Stop SD),55.94976,-3.208838
179562886,Shandwick Place (Stop SE),55.949505,-3.209374
179607750,Shandwick Place (Stop SF),55.949154,-3.210196
179776994,Atholl Crescent (Stop SG),55.947865,-3.213295
180145047,Haymarket Station (Stop HJ),55.945858,-3.219989
180111871,Haymarket Station (Stop HH),55.945858,-3.219396
180414754,Magdala Crescent,55.945873,-3.224809
180603930,Wester Coates,55.945724,-3.228199
180716132,Kew Terrace,55.945595,-3.230212
181053667,Roseburn Gardens,55.945911,-3.236227
181293951,Ormidale Terrace,55.945599,-3.24054
181561414,Murrayfield Road,55.945164,-3.245346
181869855,Western Corner,55.944515,-3.250897
181891498,Saughtonhall Church,55.941536,-3.251457
181873461,Balgreen Road,55.939739,-3.251239
181954493,Western Corner,55.944599,-3.252405
182330422,Balgreen Road,55.943306,-3.2592
182624939,Pinkhill,55.94239,-3.264518
182806130,Edinburgh Zoo,55.942097,-3.267774
182990280,Silvan House,55.941666,-3.271091
183198136,Belgrave Road,55.941864,-3.274795
183373713,St John's Terrace,55.942215,-3.277913
183591923,Kirk Loan,55.942669,-3.281787
183874090,St Ninians Road,55.943024,-3.28681
184121283,Drum Brae South,55.942848,-3.291239
184286153,Templeland Road,55.944939,-3.294063
184320285,Pearce Road,55.947216,-3.294539
184355758,Drum Brae Gardens,55.948711,-3.295085
184438187,Drum Brae Avenue,55.951313,-3.296405
184499008,Duart Crescent,55.953197,-3.297381
184408934,Drum Brae North,55.954151,-3.295715
184257978,Drum Brae Drive,55.954765,-3.292981
184000280,Hoseason Gardens,55.95554,-3.28833
183879695,Drum Brae Hub,55.955795,-3.28616
183706419,Clermiston View,55.956261,-3.283036
183550010,Clermiston Crescent,55.956684,-3.280216
183435755,Rannoch Road,55.954502,-3.278302
183464173,Clerwood Park,55.948681,-3.279151
184371630,Craigs Avenue,55.942238,-3.29575
184557989,Craigs Gardens,55.941734,-3.299111
184749543,North Gyle Road,55.941364,-3.302557
185017873,Dechmont Road,55.940952,-3.307378
185247578,Maybury Road,55.940685,-3.3115
185332254,North Gyle Terrace,55.941811,-3.312947
185432751,Craigs Road,55.947861,-3.314385
185314299,Almond Green,55.949547,-3.312168
185129331,Burnside,55.949818,-3.308846
185056841,Bughtlin Drive,55.951736,-3.307437
185036831,North Bughtlin Neuk,55.954094,-3.30694
186026405,Gogar Roundabout,55.93874,-3.325538
186734982,Gogarburn A8,55.936562,-3.338335
186381534,Gogarburn RBS HQ,55.935425,-3.332084
187505497,Gogarstone Road,55.936642,-3.352105
187884530,Eastfield Road,55.938709,-3.358757
188033104,Airport Hotel,55.943569,-3.361121
188224824,Airport (Stop G),55.948109,-3.364275
187736919,Ingliston Park & Ride,55.939079,-3.356096
188211870,Airport (Stop F),55.9482,-3.364038
188118701,Airport (Stop C),55.948212,-3.362372
188091065,Airport (Stop B),55.948063,-3.361887
188054225,Airport (Stop A),55.947872,-3.36124
187824900,Airport Junction,55.93676,-3.357808
179982222,Haymarket Station (Stop HG),55.945538,-3.217097
180212796,Caledonian Village,55.942558,-3.22139
180301148,Dalry Primary School,55.941418,-3.223035
180438170,Murieston Crescent,55.939621,-3.225588
180446389,Henderson Terrace,55.939117,-3.225764
180344690,Angle Park Terrace,55.938648,-3.223973
180475001,Springwell House,55.938744,-3.226297
180538496,St Michaels Church,55.936752,-3.227547
180741486,Shandon Place,55.935089,-3.231272
179562571,Belhaven Place,55.92522,-3.210762
179718464,Bruce Street,55.925438,-3.213537
179923238,Balcarres Court,55.924683,-3.217242
180164846,Craighouse Gardens,55.924496,-3.221573
180318849,Myreside Court,55.925949,-3.224243
180308471,Myreside Stadium,55.928524,-3.223909
179649995,Napier University,55.93346,-3.211852
179939333,George Watsons College,55.931511,-3.217137
180134358,Gillsland Road,55.930588,-3.220677
180340854,Gray's Loan,55.929634,-3.224424
180375404,Spylaw Road,55.930462,-3.224994
180579302,Ashley Terrace,55.932568,-3.228518
180428073,Ashley Terrace,55.930786,-3.225917
180540245,Polwarth Terrace,55.928699,-3.228043
180641244,Meggetland Terrace,55.927952,-3.229892
180847882,Perdrixknowe,55.925785,-3.233712
181023444,Craiglockhart Sports Centre,55.922955,-3.237015
181107431,Glenlockhart Valley,55.921329,-3.238611
180919253,Hermand Street,55.933586,-3.234537
181129521,Hutchison Crossway,55.930706,-3.238463
181217836,Hutchison Place,55.929394,-3.240118
181369649,Slateford Station,55.927193,-3.24296
181718293,Edinburgh West Retail Park,55.92905,-3.249086
181871376,Chesser Grove,55.93029,-3.251751
181510072,Allan Park Road,55.925053,-3.245595
181595169,Water of Leith Centre,55.923462,-3.247209
181373497,Craiglockhart Church,55.921913,-3.243335
181228040,Craiglockhart Campus,55.919151,-3.240894
181263588,Craiglockhart Park,55.917507,-3.241625
181184034,Craiglockhart Road,55.915562,-3.240315
181043446,Oxgangs Primary School,55.912155,-3.237998
180846260,Colinton Mains Loan,55.910103,-3.23459
180540030,Oxgangs Terrace,55.908611,-3.229199
180335466,Oxgangs Avenue,55.906498,-3.225662
180225243,Oxgangs Library,55.905205,-3.223765
180162788,Cockit Hat,55.904335,-3.222698
180093717,Howe Park,55.901237,-3.221641
180333099,Hunter's Tryst,55.901016,-3.225936
180140838,Howe Park,55.901184,-3.222487
180199170,Cockit Hat,55.903915,-3.223373
180363555,Dreghorn Avenue,55.903889,-3.226315
180606650,Dreghorn Drive,55.903862,-3.230665
180945092,Dreghorn Park,55.904484,-3.236683
181318938,Redford House,55.905746,-3.243297
181388875,Elliot Road,55.913242,-3.244113
181595649,Redford Barracks,55.911316,-3.247923
181779842,Merchiston Castle School,55.908829,-3.251362
